,pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,height(m),days_bw_list_issue,days_bw_list_issue_log2
15934,ANSL_67409,2016-12-09 00:00:00,2017-03-10 17:55:00,1.0,Brown Tabby,0.21,37.03,0,1,0.0,1,3.7030000000000003,91,6.507794640198696
15935,ANSL_53263,2014-02-09 00:00:00,2017-10-05 12:12:00,1.0,Black,0.05,19.03,0,7,0.0,2,1.903,1334,10.381542951184585
15936,ANSL_73338,2015-11-15 00:00:00,2017-12-09 11:35:00,1.0,Brown Brindle,0.86,36.11,0,7,0.0,2,3.6109999999999998,755,9.560332834212442
15937,ANSL_72039,2018-05-06 00:00:00,2019-02-01 18:28:00,0.0,Black,0.84,31.93,0,1,1.0,2,3.193,271,8.08214904135387
15938,ANSL_60996,2018-03-10 00:00:00,2018-12-03 14:56:00,1.0,Red,0.68,14.01,0,1,0.0,2,1.401,268,8.066089190457772
15939,ANSL_60418,2017-07-06 00:00:00,2018-03-01 13:50:00,2.0,Cream,0.53,34.14,13,9,0.0,2,3.414,238,7.894817763307944
15940,ANSL_50241,2015-09-09 00:00:00,2016-08-02 12:46:00,0.0,Red,0.5,24.14,0,7,1.0,2,2.414,328,8.357552004618084
15941,ANSL_61820,2017-12-23 00:00:00,2019-01-20 00:00:00,2.0,Gray Tabby,0.39,29.15,13,9,1.0,1,2.915,393,8.618385502258606
15942,ANSL_74689,2018-07-24 00:00:00,2018-10-12 16:57:00,2.0,Black,0.45,18.61,0,1,0.0,1,1.861,80,6.321928094887363
15943,ANSL_50190,2016-09-04 00:00:00,2016-12-06 13:15:00,2.0,White,0.12,15.69,13,9,1.0,1,1.569,93,6.539158811108031
15944,ANSL_65052,2017-08-15 00:00:00,2018-09-18 13:47:00,2.0,White,0.97,9.28,13,9,1.0,2,0.9279999999999999,399,8.640244936222345
15945,ANSL_62462,2016-11-01 00:00:00,2017-03-26 19:40:00,1.0,Brown Tabby,0.71,44.0,16,9,0.0,1,4.4,145,7.1799090900149345
15946,ANSL_65920,2017-09-16 00:00:00,2018-12-10 12:34:00,1.0,White,0.84,22.03,0,1,0.0,4,2.2030000000000003,450,8.813781191217037
15947,ANSL_68763,2018-07-12 00:00:00,2018-08-24 17:52:00,2.0,Cream Tabby,0.97,28.58,13,9,0.0,1,2.8579999999999997,43,5.426264754702098
15948,ANSL_54243,2018-07-03 00:00:00,2018-08-19 00:00:00,2.0,Brown Tabby,0.05,35.72,13,9,1.0,1,3.572,47,5.554588851677638
15949,ANSL_51330,2016-03-22 00:00:00,2018-06-13 08:44:00,0.0,Black,0.91,38.15,7,1,1.0,2,3.815,813,9.667111542075027
15950,ANSL_52097,2017-01-08 00:00:00,2017-08-31 18:10:00,1.0,Tan,0.34,29.6,0,7,0.0,2,2.96,235,7.876516946564999
15951,ANSL_59034,2017-05-08 00:00:00,2017-12-30 13:32:00,1.0,Orange Tabby,0.37,19.25,13,9,0.0,1,1.925,236,7.882643049361842
15952,ANSL_64276,2018-09-27 00:00:00,2019-01-21 15:02:00,0.0,Blue,0.77,14.47,7,1,1.0,1,1.447,116,6.857980995127572
15953,ANSL_61909,2013-03-31 00:00:00,2018-04-24 12:14:00,0.0,Tan,0.59,44.31,0,1,1.0,2,4.431,1850,10.853309555403674
15954,ANSL_59090,2013-01-20 00:00:00,2018-02-18 12:59:00,2.0,White,0.25,18.51,13,9,0.0,2,1.8510000000000002,1855,10.857203471508166
15955,ANSL_72708,2015-05-21 00:00:00,2017-07-01 14:13:00,1.0,Black,0.71,5.93,13,9,0.0,1,0.593,772,9.59245703726808
15956,ANSL_73048,2013-08-24 00:00:00,2018-09-17 13:42:00,1.0,Cream,0.85,8.95,0,7,0.0,2,0.8949999999999999,1850,10.853309555403674
15957,ANSL_53935,2016-05-04 00:00:00,2016-09-10 16:01:00,1.0,White,0.11,40.86,0,1,0.0,2,4.086,129,7.011227255423254
15958,ANSL_56915,2018-04-14 00:00:00,2018-08-19 14:54:00,0.0,Black,0.08,18.27,0,1,1.0,2,1.827,127,6.9886846867721655
15959,ANSL_54843,2012-07-06 00:00:00,2016-07-24 16:17:00,0.0,White,0.98,36.84,0,7,1.0,2,3.684,1479,10.530406337099068
15960,ANSL_50950,2015-03-20 00:00:00,2016-12-17 16:24:00,0.0,Tan,0.02,34.43,13,9,1.0,2,3.443,638,9.31741261376487
15961,ANSL_60038,2015-08-23 00:00:00,2017-04-05 17:46:00,0.0,Black Tabby,0.69,6.99,0,1,1.0,1,0.6990000000000001,591,9.207014320177532
15962,ANSL_52612,2014-08-05 00:00:00,2018-03-14 00:00:00,0.0,White,0.89,47.05,13,9,1.0,2,4.705,1317,10.363039630256514
15963,ANSL_70927,2018-07-16 00:00:00,2018-10-16 08:00:00,0.0,Brown Brindle,0.99,25.14,7,1,1.0,2,2.5140000000000002,92,6.523561956057013
15964,ANSL_67424,2018-10-30 00:00:00,2019-02-18 17:35:00,0.0,Tan,0.54,42.02,7,1,1.0,2,4.202,111,6.794415866350106
15965,ANSL_57262,2017-04-19 00:00:00,2018-05-21 15:41:00,0.0,Flame Point,0.35,17.03,0,1,1.0,1,1.703,397,8.632995197142957
15966,ANSL_60421,2016-11-21 00:00:00,2019-01-13 12:29:00,,Red,0.97,29.81,13,9,2.0,2,2.981,783,9.612868497291041
15967,ANSL_63045,2016-01-30 00:00:00,2018-02-20 13:38:00,,Gray,0.7,23.8,15,4,2.0,4,2.38,752,9.554588851677638
15968,ANSL_63749,2014-09-27 00:00:00,2016-10-21 16:58:00,1.0,White,0.74,16.25,0,1,0.0,2,1.625,755,9.560332834212442
15969,ANSL_71778,2017-10-27 00:00:00,2018-09-10 18:21:00,0.0,White,0.27,16.1,0,7,1.0,2,1.61,318,8.312882955284355
15970,ANSL_66785,2014-06-19 00:00:00,2016-10-18 09:00:00,1.0,Blue Tabby,0.26,29.34,16,9,0.0,1,2.934,852,9.734709620225837
15971,ANSL_53333,2014-01-30 00:00:00,2018-03-01 12:12:00,0.0,Brown,0.21,35.7,0,1,1.0,2,3.5700000000000003,1491,10.542064542283443
15972,ANSL_67681,2015-09-03 00:00:00,2016-07-25 09:00:00,2.0,Orange Tabby,0.9,21.96,16,9,0.0,1,2.196,326,8.348728154231077
15973,ANSL_54630,2016-08-26 00:00:00,2016-10-11 12:01:00,2.0,Seal Point,0.66,44.72,13,9,1.0,1,4.4719999999999995,46,5.523561956057013
15974,ANSL_61444,2011-10-02 00:00:00,2016-10-22 16:17:00,1.0,Tan,0.37,37.84,0,7,0.0,2,3.7840000000000003,1847,10.850968150982439
15975,ANSL_52239,2015-03-23 00:00:00,2017-05-06 13:13:00,1.0,Black,0.82,26.3,13,9,0.0,1,2.63,775,9.5980525001616
15976,ANSL_76795,2018-06-18 00:00:00,2019-05-10 12:35:00,2.0,Black,0.01,25.82,13,9,0.0,2,2.582,326,8.348728154231077
15977,ANSL_61564,2015-09-29 00:00:00,2018-09-05 16:46:00,1.0,Tan,0.94,35.19,0,1,0.0,2,3.5189999999999997,1072,10.066089190457772
15978,ANSL_54621,2013-01-04 00:00:00,2017-01-28 16:41:00,0.0,Tan,0.52,21.56,0,1,1.0,2,2.1559999999999997,1485,10.536247215688128
15979,ANSL_57066,2016-10-02 00:00:00,2017-03-29 11:33:00,0.0,Brown Tabby,0.11,26.59,7,1,1.0,1,2.659,178,7.475733430966398
15980,ANSL_74514,2016-12-25 00:00:00,2017-01-30 15:59:00,2.0,Lynx Point,0.36,40.4,13,9,1.0,1,4.04,36,5.169925001442312
15981,ANSL_64209,2015-06-22 00:00:00,2019-03-30 00:00:00,2.0,White,0.85,14.42,13,9,0.0,2,1.442,1377,10.427312844134963
15982,ANSL_72594,2015-11-08 00:00:00,2016-08-09 13:25:00,1.0,Black,0.44,14.02,13,9,0.0,1,1.402,275,8.103287808412022
15983,ANSL_69887,2017-08-03 00:00:00,2018-01-25 18:59:00,1.0,Black,0.38,41.61,0,7,0.0,2,4.161,175,7.451211111832329
15984,ANSL_62928,2015-11-11 00:00:00,2017-12-09 17:22:00,1.0,Tricolor,0.94,30.94,0,1,0.0,2,3.0940000000000003,759,9.567956075415466
15985,ANSL_52528,2017-03-20 00:00:00,2017-10-08 12:10:00,,Brown,0.71,49.77,0,3,2.0,4,4.977,202,7.658211482751795
15986,ANSL_57277,2017-12-01 00:00:00,2018-12-21 13:41:00,2.0,Brown,0.4,26.21,0,7,1.0,2,2.621,385,8.588714635582264
15987,ANSL_55900,2018-03-20 00:00:00,2018-06-25 17:20:00,1.0,Black,0.64,32.89,0,1,0.0,2,3.289,97,6.599912842187128
15988,ANSL_50774,2010-06-18 00:00:00,2016-07-17 18:23:00,0.0,Chocolate,0.11,6.57,0,7,1.0,2,0.657,2221,11.116993677546981
15989,ANSL_75446,2016-01-01 00:00:00,2019-04-09 15:41:00,1.0,Brown Brindle,0.23,19.73,0,1,0.0,2,1.973,1194,10.221587121264806
15990,ANSL_68835,2018-10-01 00:00:00,2019-01-03 15:09:00,1.0,Black,0.86,9.04,0,1,0.0,1,0.9039999999999999,94,6.554588851677638
15991,ANSL_76004,2018-12-14 00:00:00,2019-04-23 15:56:00,1.0,Brown Tabby,0.28,23.65,7,1,0.0,1,2.3649999999999998,130,7.022367813028454
15992,ANSL_54997,2017-07-05 00:00:00,2017-08-07 13:18:00,2.0,Orange Tabby,0.37,41.49,13,9,1.0,1,4.149,33,5.044394119358453
15993,ANSL_51236,2018-05-15 00:00:00,2018-08-17 19:31:00,1.0,Black,0.13,24.8,0,1,0.0,1,2.48,94,6.554588851677638
15994,ANSL_76584,2012-04-07 00:00:00,2019-05-06 15:36:00,1.0,White,0.31,33.42,0,1,0.0,2,3.342,2585,11.335948565202298
15995,ANSL_62715,2015-12-22 00:00:00,2019-01-13 11:57:00,2.0,White,0.64,41.13,0,7,1.0,2,4.113,1118,10.12670447284319
15996,ANSL_52640,2000-07-17 00:00:00,2017-02-08 11:14:00,2.0,Chocolate,0.06,28.74,0,7,1.0,2,2.8739999999999997,6050,12.56271942704932
15997,ANSL_53938,2016-12-10 00:00:00,2019-01-02 17:22:00,2.0,Red,0.82,46.09,0,7,0.0,2,4.609,753,9.556506054671928
15998,ANSL_50386,2016-05-25 00:00:00,2017-03-29 16:05:00,0.0,Orange Tabby,0.79,26.87,0,1,1.0,1,2.6870000000000003,308,8.266786540694902
15999,ANSL_52813,2017-05-14 00:00:00,2017-08-31 15:16:00,0.0,Tortie,0.37,30.69,0,1,1.0,1,3.069,109,6.768184324776926
16000,ANSL_56238,2007-11-09 00:00:00,2016-12-22 15:40:00,0.0,Yellow,0.93,28.24,0,7,1.0,2,2.824,3331,11.70173963867435
16001,ANSL_60787,2015-05-30 00:00:00,2017-10-19 16:13:00,0.0,Black,0.69,12.02,0,7,1.0,2,1.202,873,9.76983784362944
16002,ANSL_60181,2011-04-25 00:00:00,2017-09-06 15:58:00,0.0,Tan,0.39,15.97,13,9,1.0,2,1.597,2326,11.183635381473218
16003,ANSL_74335,2016-07-21 00:00:00,2016-09-17 13:32:00,2.0,Blue Tabby,0.17,46.9,13,9,1.0,1,4.6899999999999995,58,5.857980995127572
16004,ANSL_60129,2017-08-12 00:00:00,2019-02-06 14:31:00,1.0,Black,0.94,41.76,0,1,0.0,2,4.176,543,9.084808387804362
16005,ANSL_52513,2006-07-04 00:00:00,2016-07-28 18:30:00,2.0,Red,0.58,26.74,13,9,1.0,2,2.674,3677,11.844313461203296
16006,ANSL_65160,2018-06-04 00:00:00,2018-08-29 18:24:00,0.0,White,0.26,23.89,0,1,1.0,2,2.3890000000000002,86,6.426264754702098
16007,ANSL_75777,2018-07-15 00:00:00,2019-04-17 16:54:00,0.0,Brown Tabby,0.4,5.08,0,1,1.0,1,0.508,276,8.108524456778168
16008,ANSL_70576,2016-10-05 00:00:00,2017-10-26 09:00:00,2.0,Orange Tabby,0.21,17.55,16,9,1.0,1,1.7550000000000001,386,8.59245703726808
16009,ANSL_67310,2015-12-25 00:00:00,2017-01-15 18:44:00,0.0,Fawn,0.02,41.0,0,7,1.0,2,4.1,387,8.59618975614441
16010,ANSL_63326,2016-11-17 00:00:00,2017-02-06 09:54:00,0.0,Black,0.61,14.16,7,1,1.0,2,1.416,81,6.339850002884624
16011,ANSL_57757,2017-11-10 00:00:00,2017-12-14 10:43:00,2.0,Tricolor,0.98,41.99,8,2,0.0,2,4.199,34,5.087462841250339
16012,ANSL_70143,2016-07-11 00:00:00,2016-10-28 17:26:00,0.0,Brown Tabby,0.45,16.6,7,1,1.0,1,1.6600000000000001,109,6.768184324776926
16013,ANSL_56601,2014-10-22 00:00:00,2017-01-28 13:29:00,1.0,Black,0.51,30.03,0,1,0.0,2,3.003,829,9.69522829149575
16014,ANSL_64987,2010-01-13 00:00:00,2019-02-03 17:02:00,0.0,White,0.94,35.41,0,7,1.0,2,3.5409999999999995,3308,11.691743519171276
16015,ANSL_75151,2017-07-12 00:00:00,2017-08-29 12:41:00,2.0,Black,0.56,12.68,13,9,0.0,2,1.268,48,5.584962500721156
16016,ANSL_51795,2016-07-08 00:00:00,2018-07-29 13:28:00,1.0,Brown Tabby,0.15,9.27,13,9,0.0,1,0.9269999999999999,751,9.552669097514272
16017,ANSL_76854,2018-04-19 00:00:00,2019-05-11 17:51:00,1.0,Brown Tabby,0.62,21.22,13,9,0.0,1,2.122,387,8.59618975614441
16018,ANSL_73312,2015-11-18 00:00:00,2018-09-26 19:23:00,2.0,White,0.29,35.37,0,7,0.0,2,3.537,1043,10.026523442519766
16019,ANSL_75848,2018-12-30 00:00:00,2019-04-19 11:31:00,1.0,Brown Tabby,0.18,18.62,7,1,0.0,1,1.862,110,6.78135971352466
16020,ANSL_51237,2016-09-19 00:00:00,2018-10-14 10:56:00,2.0,Calico,0.96,22.6,17,9,1.0,1,2.2600000000000002,755,9.560332834212442
16021,ANSL_63916,2006-06-24 00:00:00,2016-09-05 15:53:00,1.0,Flame Point,0.29,15.18,0,1,0.0,1,1.518,3726,11.863411958941638
16022,ANSL_53677,2015-08-13 00:00:00,2018-09-04 13:33:00,1.0,Tan,0.43,11.63,0,7,0.0,2,1.163,1118,10.12670447284319
16023,ANSL_61795,2008-03-27 00:00:00,2018-04-17 00:00:00,2.0,Torbie,0.89,42.76,11,4,1.0,1,4.276,3673,11.842743180731658
16024,ANSL_57053,2016-10-18 00:00:00,2017-02-21 13:38:00,0.0,Tortie,0.93,25.51,7,1,1.0,1,2.551,126,6.977279923499917
16025,ANSL_72340,2017-02-13 00:00:00,2017-05-08 17:32:00,1.0,Brown Tabby,0.89,46.34,0,1,0.0,1,4.634,84,6.392317422778761
16026,ANSL_57291,2017-07-28 00:00:00,2017-11-24 18:05:00,1.0,Blue Tabby,0.14,8.75,0,1,0.0,1,0.875,119,6.894817763307944
16027,ANSL_75834,2016-03-24 00:00:00,2019-04-18 16:45:00,1.0,Black,0.15,25.35,0,1,0.0,2,2.535,1120,10.129283016944967
16028,ANSL_62864,2015-12-31 00:00:00,2017-01-21 17:04:00,2.0,Black,0.74,33.29,0,7,1.0,2,3.3289999999999997,387,8.59618975614441
16029,ANSL_55737,2018-08-16 00:00:00,2018-10-07 18:48:00,2.0,Gray Tabby,0.15,19.85,13,9,0.0,1,1.985,52,5.700439718141092
16030,ANSL_67714,2007-09-06 00:00:00,2017-09-27 14:14:00,2.0,Cream,0.27,16.33,0,7,1.0,2,1.6329999999999998,3674,11.84313591111135
16031,ANSL_73260,2015-01-18 00:00:00,2017-02-11 19:16:00,0.0,Chocolate Point,0.08,44.31,0,1,1.0,1,4.431,755,9.560332834212442
16032,ANSL_70310,2016-09-07 00:00:00,2018-10-01 18:11:00,1.0,Black,0.82,14.98,17,9,0.0,1,1.498,754,9.558420713268664
16033,ANSL_71286,2016-08-30 00:00:00,2017-02-05 09:00:00,2.0,Lynx Point,0.98,8.52,16,9,0.0,1,0.852,159,7.312882955284356
16034,ANSL_50014,2017-05-30 00:00:00,2018-06-20 14:18:00,,Black,0.7,30.76,15,4,2.0,4,3.076,386,8.59245703726808
16035,ANSL_63769,2016-06-26 00:00:00,2016-07-31 18:55:00,,Blue Tabby,0.17,36.92,13,9,2.0,1,3.692,35,5.129283016944966
16036,ANSL_75743,2018-03-23 00:00:00,2019-04-13 08:54:00,,Black,0.17,15.5,15,4,2.0,4,1.55,386,8.59245703726808
16037,ANSL_51069,2018-08-21 00:00:00,2019-03-04 08:23:00,1.0,Cream Tabby,0.37,27.99,7,1,0.0,1,2.799,195,7.60733031374961
16038,ANSL_64336,2017-06-25 00:00:00,2018-05-11 16:29:00,0.0,Tortie,0.2,7.18,7,1,1.0,1,0.718,320,8.321928094887362
16039,ANSL_54055,2017-04-23 00:00:00,2018-05-22 12:29:00,2.0,Black,0.61,31.52,0,1,1.0,2,3.152,394,8.622051819456376
16040,ANSL_62764,2017-04-26 00:00:00,2018-05-17 09:00:00,2.0,Black,0.4,47.23,16,9,0.0,1,4.723,386,8.59245703726808
16041,ANSL_62700,2013-12-03 00:00:00,2016-12-23 12:44:00,1.0,Gray Tabby,0.27,44.72,18,4,0.0,1,4.4719999999999995,1116,10.124121311829187
16042,ANSL_68009,2016-03-04 00:00:00,2016-08-12 18:20:00,0.0,Red,0.9,38.94,0,1,1.0,2,3.8939999999999997,161,7.330916878114617
16043,ANSL_63858,2017-03-09 00:00:00,2017-05-24 15:08:00,1.0,Black,0.13,30.39,0,1,0.0,2,3.039,76,6.247927513443585
16044,ANSL_75899,2017-03-25 00:00:00,2019-04-20 18:29:00,1.0,White,0.44,12.26,0,1,0.0,2,1.226,756,9.562242424221072
16045,ANSL_54795,2015-03-28 00:00:00,2017-04-18 18:21:00,1.0,Black,0.11,43.06,0,7,0.0,2,4.306,752,9.554588851677638
16046,ANSL_68172,2013-05-10 00:00:00,2016-08-02 15:53:00,0.0,Black,0.61,28.73,0,1,1.0,2,2.873,1180,10.204571144249204
16047,ANSL_59077,2018-06-01 00:00:00,2018-08-22 18:10:00,0.0,Brown Tabby,0.57,46.04,7,1,1.0,1,4.604,82,6.357552004618084
16048,ANSL_62366,2014-12-18 00:00:00,2017-01-23 14:32:00,1.0,Blue Tabby,0.47,6.48,13,9,0.0,1,0.648,767,9.583082767502933
16049,ANSL_61436,2016-09-21 00:00:00,2017-10-11 17:37:00,,Gray,0.02,39.79,18,4,2.0,0,3.979,385,8.588714635582264
16050,ANSL_56946,2014-11-05 00:00:00,2017-12-14 18:17:00,0.0,Tortie,0.89,39.18,0,1,1.0,1,3.918,1135,10.148476582178278
16051,ANSL_54754,2017-01-27 00:00:00,2017-08-22 14:48:00,0.0,Chocolate,0.81,13.08,0,1,1.0,2,1.308,207,7.693486957499325
16052,ANSL_74764,2016-12-21 00:00:00,2018-04-19 19:03:00,0.0,White,0.31,30.96,0,7,1.0,2,3.096,484,8.918863237274595
16053,ANSL_63936,2012-06-07 00:00:00,2016-10-24 12:54:00,1.0,Orange Tabby,0.93,43.84,7,1,0.0,1,4.384,1600,10.643856189774725
16054,ANSL_52057,2018-08-14 00:00:00,2018-09-06 13:44:00,,Blue,0.26,6.55,13,9,2.0,1,0.655,23,4.523561956057013
16055,ANSL_51871,2014-12-06 00:00:00,2016-12-26 12:13:00,2.0,Calico,0.66,34.57,0,4,1.0,1,3.457,751,9.552669097514272
16056,ANSL_50034,2017-03-01 00:00:00,2018-04-03 12:25:00,1.0,Lynx Point,0.09,20.14,7,1,0.0,1,2.0140000000000002,398,8.63662462054365
16057,ANSL_76062,2018-12-30 00:00:00,2019-04-24 17:33:00,2.0,Torbie,0.49,6.32,17,9,1.0,1,0.632,115,6.845490050944375
16058,ANSL_73124,2014-03-25 00:00:00,2017-04-17 16:59:00,1.0,Tan,0.24,19.19,0,7,0.0,2,1.919,1119,10.127994320976393
16059,ANSL_55675,2016-12-11 00:00:00,2019-01-03 18:29:00,0.0,Black,0.19,47.41,13,9,1.0,2,4.741,753,9.556506054671928
16060,ANSL_67264,2012-03-12 00:00:00,2017-04-05 14:21:00,0.0,Sable,0.36,30.19,0,1,1.0,2,3.019,1850,10.853309555403674
16061,ANSL_73320,2015-10-02 00:00:00,2017-01-13 15:01:00,0.0,White,0.71,28.57,0,1,1.0,2,2.857,469,8.873444112515376
16062,ANSL_71558,2016-06-16 00:00:00,2016-10-02 16:09:00,1.0,Brown Tabby,0.39,15.83,0,1,0.0,1,1.583,108,6.754887502163468
16063,ANSL_71282,2015-12-10 00:00:00,2016-12-31 12:18:00,0.0,Tan,0.57,48.2,0,7,1.0,2,4.82,387,8.59618975614441
16064,ANSL_56836,2016-10-26 00:00:00,2017-07-01 14:13:00,1.0,Black,0.11,45.36,13,9,0.0,1,4.536,248,7.954196310386875
16065,ANSL_58857,2014-06-27 00:00:00,2017-10-12 16:31:00,0.0,Brown Tabby,0.96,12.74,0,1,1.0,1,1.274,1203,10.232420927176076
16066,ANSL_54937,2016-07-31 00:00:00,2018-09-06 15:40:00,1.0,Black,0.47,27.0,0,1,0.0,2,2.7,767,9.583082767502933
16067,ANSL_73570,2016-07-18 00:00:00,2018-01-25 11:07:00,0.0,Tan,0.1,12.79,0,7,1.0,2,1.279,556,9.118941072723507
16068,ANSL_60329,2017-05-28 00:00:00,2018-06-23 00:00:00,1.0,Tan,0.71,33.17,13,9,0.0,2,3.317,391,8.611024797307353
16069,ANSL_75490,2018-06-16 00:00:00,2019-02-22 17:58:00,2.0,Red,0.21,34.78,0,7,0.0,2,3.478,251,7.971543553950772
16070,ANSL_63257,2017-06-29 00:00:00,2017-10-12 14:17:00,2.0,Brown Tabby,0.1,49.75,0,1,1.0,1,4.975,105,6.714245517666122
16071,ANSL_71549,2015-02-18 00:00:00,2017-03-10 11:09:00,0.0,White,0.75,42.86,0,7,1.0,2,4.286,751,9.552669097514272
16072,ANSL_50265,2015-08-22 00:00:00,2016-09-14 14:56:00,2.0,Brown,0.12,13.91,13,9,1.0,4,1.391,389,8.603626344986193
16073,ANSL_54620,2018-06-26 00:00:00,2018-10-07 14:11:00,1.0,Brown Tabby,0.5,8.39,0,1,0.0,1,0.8390000000000001,103,6.6865005271832185
16074,ANSL_64352,2018-07-08 00:00:00,2018-12-30 16:34:00,1.0,Brown Tabby,0.77,10.52,0,1,0.0,1,1.052,175,7.451211111832329
16075,ANSL_51550,2017-03-19 00:00:00,2017-05-08 18:37:00,2.0,Chocolate,0.21,30.31,0,7,1.0,2,3.0309999999999997,50,5.643856189774724
16076,ANSL_60249,2016-05-22 00:00:00,2017-06-16 19:12:00,,Black,0.44,39.94,15,4,2.0,4,3.9939999999999998,390,8.60733031374961
16077,ANSL_63874,2013-05-14 00:00:00,2017-03-16 18:38:00,1.0,Brown Brindle,0.25,36.09,0,7,0.0,2,3.6090000000000004,1402,10.453270634010623
16078,ANSL_65437,2014-03-13 00:00:00,2017-04-07 18:59:00,1.0,White,0.83,27.35,0,1,0.0,2,2.7350000000000003,1121,10.130570562805426
16079,ANSL_72023,2014-09-03 00:00:00,2016-10-01 17:54:00,0.0,Black,0.57,29.35,0,1,1.0,2,2.935,759,9.567956075415466
16080,ANSL_64339,2016-08-21 00:00:00,2018-09-11 11:26:00,,Gray,0.35,15.02,0,4,2.0,4,1.502,751,9.552669097514272
16081,ANSL_54084,2018-01-11 00:00:00,2019-02-04 12:17:00,2.0,Black,0.87,15.38,13,9,1.0,2,1.538,389,8.603626344986193
16082,ANSL_76665,2015-10-21 00:00:00,2019-05-08 17:50:00,1.0,Brown Tabby,0.02,42.65,0,1,0.0,1,4.265,1295,10.338736382573916
16083,ANSL_56361,2016-12-25 00:00:00,2018-01-19 17:46:00,0.0,Tricolor,0.51,47.94,0,1,1.0,2,4.794,390,8.60733031374961
16084,ANSL_58877,2015-10-28 00:00:00,2018-05-26 21:43:00,0.0,Black,0.62,38.84,0,1,1.0,1,3.8840000000000003,941,9.878050912728536
16085,ANSL_67607,2013-06-08 00:00:00,2017-07-09 11:41:00,1.0,Tan,0.32,43.16,0,7,0.0,2,4.316,1492,10.543031820255237
16086,ANSL_70646,2016-05-08 00:00:00,2016-08-01 18:22:00,0.0,Black,0.44,37.17,0,1,1.0,2,3.717,85,6.409390936137702
16087,ANSL_59897,2016-07-10 00:00:00,2016-09-25 17:30:00,0.0,Black,0.69,36.42,0,1,1.0,2,3.6420000000000003,77,6.266786540694901
16088,ANSL_58365,2017-03-25 00:00:00,2018-04-16 09:00:00,0.0,Blue,0.32,42.75,16,9,1.0,1,4.275,387,8.59618975614441
16089,ANSL_65219,2015-07-26 00:00:00,2016-08-25 19:09:00,0.0,Blue,0.32,9.05,0,7,1.0,2,0.905,396,8.62935662007961
16090,ANSL_52131,2017-12-10 00:00:00,2018-03-07 18:29:00,1.0,Cream,0.04,31.41,0,1,0.0,2,3.141,87,6.442943495848728
16091,ANSL_50163,2016-07-03 00:00:00,2016-11-26 18:46:00,2.0,Cream Tabby,0.49,46.48,0,1,0.0,1,4.648,146,7.189824558880018
16092,ANSL_59477,2016-06-01 00:00:00,2017-04-26 16:07:00,1.0,Black,0.28,40.42,13,9,0.0,2,4.042,329,8.361943773735241
16093,ANSL_73566,2016-05-07 00:00:00,2017-07-05 12:42:00,2.0,Tortie,0.38,38.65,7,1,1.0,1,3.8649999999999998,424,8.727920454563199
16094,ANSL_75978,2010-07-29 00:00:00,2019-04-22 17:57:00,0.0,Tortie,0.61,31.92,0,1,1.0,1,3.192,3189,11.638888382252262
16095,ANSL_74985,2001-10-06 00:00:00,2018-06-01 09:18:00,0.0,Blue Tabby,0.85,16.9,13,9,1.0,1,1.69,6082,12.570330101030798
16096,ANSL_63888,2015-06-20 00:00:00,2017-07-28 00:00:00,1.0,Brown Brindle,0.68,15.2,13,9,0.0,2,1.52,769,9.586839787961827
16097,ANSL_73363,2018-09-02 00:00:00,2018-11-26 00:00:00,2.0,Orange Tabby,0.63,42.67,13,9,1.0,1,4.267,85,6.409390936137702
16098,ANSL_66530,2018-12-04 00:00:00,2019-03-09 17:06:00,1.0,Black,0.74,39.71,0,1,0.0,1,3.971,95,6.569855608330948
16099,ANSL_52319,2018-01-05 00:00:00,2018-01-29 11:43:00,,Cream,0.02,25.75,13,9,2.0,2,2.575,24,4.584962500721156
16100,ANSL_68345,2016-09-27 00:00:00,2016-11-05 14:40:00,,Black,0.45,48.84,13,9,2.0,1,4.884,39,5.285402218862249
16101,ANSL_59592,2016-10-30 00:00:00,2017-05-23 13:54:00,1.0,Black,0.59,48.26,0,1,0.0,2,4.826,205,7.679480099505446
16102,ANSL_68295,2018-01-14 00:00:00,2018-05-09 17:27:00,1.0,Cream Tabby,0.8,16.32,0,1,0.0,1,1.6320000000000001,115,6.845490050944375
16103,ANSL_56650,2013-03-20 00:00:00,2018-04-07 19:14:00,1.0,Black,0.04,10.43,0,7,0.0,2,1.043,1844,10.848622940429339
16104,ANSL_72347,2017-05-21 00:00:00,2018-06-16 12:32:00,2.0,White,0.21,34.34,13,9,0.0,2,3.434,391,8.611024797307353
16105,ANSL_68647,2016-08-31 00:00:00,2016-11-29 18:13:00,2.0,Blue Tabby,0.19,11.45,0,1,1.0,1,1.145,90,6.491853096329675
16106,ANSL_62113,2011-09-30 00:00:00,2016-10-20 18:39:00,,Brown Tabby,0.23,21.19,18,4,2.0,1,2.119,1847,10.850968150982439
16107,ANSL_75606,2018-02-25 00:00:00,2019-04-13 16:09:00,0.0,Orange Tabby,0.51,41.16,0,1,1.0,1,4.116,412,8.686500527183219
16108,ANSL_74437,2016-01-10 00:00:00,2018-02-12 00:00:00,0.0,Tan,0.89,22.52,13,9,1.0,2,2.252,764,9.57742882803575
16109,ANSL_53826,2015-08-05 00:00:00,2017-09-09 18:30:00,1.0,Brown Brindle,0.82,38.38,0,1,0.0,2,3.838,766,9.581200581924957
